draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
612,0.5945876496,0.3207916126,0.5006268214,1.001253643,78.31540394,4.596796823,-0.2025240245
613,0.6016019716,0.2729033922,0.5361423978,1.072284796,78.20829961,4.603092022,-0.2043542553
614,0.5899066546,0.2650105222,0.527028732,1.054057464,79.46733079,4.530163482,-0.1827961332
615,0.6716939645,0.3276730584,0.5863472937,1.172694587,71.0631655,5.065915619,-0.3245255737
616,0.6138680414,0.2233936781,0.5717772615,1.143554523,77.49293181,4.645584979,-0.2165600514
617,0.6340403271,0.2545376667,0.5807044968,1.161408994,75.331191,4.778896964,-0.2532313403
618,0.6320136269,0.3756262128,0.5082776534,1.016555307,73.61587588,4.890249497,-0.2820756332
619,0.6269177941,0.2942351768,0.5535806908,1.107161382,75.5135612,4.767355615,-0.2501508486
620,0.6018943732,0.2756349319,0.5350721641,1.070144328,78.14927887,4.606568419,-0.2053625147
621,0.6486834861,0.3287921037,0.5591833489,1.118366698,73.01586002,4.93043566,-0.2921069792
622,0.6400354254,0.2588031791,0.5853770241,1.170754048,74.74514854,4.816366106,-0.2631129058
623,0.6299025249,0.2828009846,0.5628505966,1.125701193,75.38421561,4.775535529,-0.2523359424
624,0.5906168468,0.264736987,0.5279607821,1.055921564,79.39757955,4.534143258,-0.1839928744
625,0.630546192,0.2599002069,0.5744914122,1.148982824,75.59212434,4.762400887,-0.2488230226
626,0.7062141787,0.3486142986,0.6141714232,1.228342846,67.95212949,5.297847215,-0.3753811228
627,0.5968294869,0.2858750321,0.5239092502,1.0478185,78.54044769,4.583625515,-0.1986761115
628,0.672176527,0.3948739741,0.543963076,1.087926152,69.64412939,5.169136338,-0.3478500464
629,0.6341580414,0.3209707891,0.5469315991,1.093863198,74.45342789,4.835237412,-0.2680215619
630,0.5768182127,0.1687066492,0.5515952475,1.103190495,81.47126986,4.418735594,-0.1483053202
631,0.5974936359,0.2329885522,0.5501954011,1.100390802,78.99483301,4.557260092,-0.1908975186
632,0.6376206576,0.2211462787,0.5980421611,1.196084322,75.32988176,4.778980022,-0.253253446
633,0.6249910956,0.2963017033,0.5502900782,1.100580156,75.66611049,4.757744222,-0.2475721263
634,0.6139981555,0.2614486538,0.5555522805,1.111104561,77.12398338,4.667808692,-0.2228420723
635,0.624255753,0.27910737,0.5583854593,1.116770919,75.95420768,4.739697918,-0.2426973046
636,0.6180080364,0.2917943261,0.544784365,1.08956873,76.38641633,4.712879819,-0.2353725387
637,0.6399482807,0.3372118174,0.5438952033,1.087790407,73.65268116,4.887805771,-0.281459287
638,0.6078050031,0.2453845388,0.5560695549,1.11213911,77.87872966,4.622571549,-0.2099815382
